    molid1      molid2     ss1     ss2   sim12   Sscore
   2170053   2170072  79.968  83.828  61.763  0.6053
   2170053   2170073  79.968 110.467  63.407  0.4992
   2170053   2170074  79.968  86.998  63.933  0.6205
   2170053   2170075  79.968  86.008  70.855  0.7449
   2170053   2170076  79.968  86.008  68.029  0.6945
   2170053   2170203  79.968 103.407  69.953  0.6168
   2170053   2170204  79.968  79.208  61.515  0.6299
   2170053   2170205  79.968  96.337  60.731  0.5255
   2170053   2170206  79.968  82.108  61.463  0.6109
   2170053   2170207  79.968  89.027  65.741  0.6367
   2170053   2170208  79.968 101.127  69.134  0.6175
   2170053   2170209  79.968  87.438  71.270  0.7414
   2170053   2170210  79.968  91.338  67.464  0.6497
   2170053   2170211  79.968  83.438  67.902  0.7110
   2170053   2170212  79.968  83.848  67.688  0.7042
   2170053   2170213  79.968  91.268  67.508  0.6508
   2170053   2170214  79.968  93.037  72.530  0.7219
   2170053   2170215  79.968 108.127  71.611  0.6148
   2170053   2170216  79.968  87.628  71.527  0.7445
   2170053   2170217  79.968  83.978  67.076  0.6924
   2170053   2170218  79.968  91.488  67.599  0.6509
   2170053   2170219  79.968  82.988  67.138  0.7007
   2170053   2170220  79.968  86.848  67.448  0.6788
   2170053   2170221  79.968  90.628  70.678  0.7074
   2170053   2170222  79.968  86.998  66.278  0.6583
   2170053   2170223  79.968  90.628  66.359  0.6366
   2170053   2170224  79.968 115.937  65.022  0.4968
   2170053   2170225  79.968  84.618  72.919  0.7955
   2170053   2170226  79.968  80.938  68.248  0.7366
   2170053   2170227  79.968  84.618  68.198  0.7075
   2170053   2170228  79.968  88.098  67.998  0.6795
   2170053   2170229  79.968  88.498  68.097  0.6785
   2170053   2170230  79.968 125.937  66.945  0.4818
   2170053   2170231  79.968  88.498  68.887  0.6918
   2170053   2170232  79.968 102.737  68.008  0.5929
   2170053   2170233  79.968 110.007  67.660  0.5532
   2170053   2170234  79.968  77.748  62.429  0.6552
   2170053   2170235  79.968  87.628  63.402  0.6085
   2170053   2170236  79.968  80.938  64.985  0.6775
   2170053   2170237  79.968  79.968  73.152  0.8429
   2170053   2170238  79.968  76.308  66.805  0.7467
   2170053   2170239  79.968  79.968  68.005  0.7397
   2170053   2324614  79.968  85.208  46.451  0.3913
   2170053   2324615  79.968  82.318  51.754  0.4682
   2170053   2338336  79.968 113.357  42.519  0.2819
   2170053   2338337  79.968 117.157  42.366  0.2738
   2170053   2338338  79.968 110.447  42.033  0.2833
   2170053   2338339  79.968 117.977  43.748  0.2837
   2170053   2338340  79.968 105.118  42.744  0.3003
   2170053   2338341  79.968 117.977  44.907  0.2934
   2170053   2338342  79.968 117.647  42.570  0.2746
   2170053   2338343  79.968 121.777  43.326  0.2735
   2170053   2338344  79.968 121.777  45.926  0.2947
   2170053   2338345  79.968 129.687  49.164  0.3063
   2170053   2338759  79.968 151.246  49.058  0.2693
   2170053   2338760  79.968 117.977  42.840  0.2762
   2170053   2338761  79.968 117.977  42.840  0.2762
   2170053   2338762  79.968 121.777  42.423  0.2663
   2170053   2338763  79.968 121.777  42.423  0.2663
   2170053   2338764  79.968 121.777  43.326  0.2735
   2170053   2338765  79.968 134.057  46.500  0.2776
   2170053   2338766  79.968 134.057  46.500  0.2776
   2170053   2338767  79.968 134.397  46.660  0.2782
   2170053   2338768  79.968 138.267  49.099  0.2903
   2170053   2338769  79.968 129.857  43.947  0.2649
   2170053   2338770  79.968  99.318  42.453  0.3103
   2170053   2338771  79.968 114.677  43.009  0.2836
   2170053   2338772  79.968 117.977  42.576  0.2740
   2170053   2338773  79.968 136.657  45.907  0.2689
   2170053   2338774  79.968 127.057  42.005  0.2545
   2170053   2338775  79.968 127.057  44.608  0.2747
   2170053   2338776  79.968 128.057  43.709  0.2660
   2170053   2338777  79.968 137.627  48.485  0.2867
   2170053   2338778  79.968 129.187  46.553  0.2863
   2170053   2338779  79.968 113.357  42.827  0.2846
   2170053   2338780  79.968  54.938  47.705  0.5471
   2170053   2338781  79.968 133.847  46.441  0.2775
   2170053   2338782  79.968 133.847  46.441  0.2775
   2170053    282433  79.968  62.898  40.116  0.3904
   2170053   3104091  79.968  96.468  44.774  0.3401
   2170053   3104092  79.968  95.748  44.507  0.3392
   2170053   3104093  79.968  96.108  44.920  0.3425
   2170053   3104856  79.968 115.807  50.236  0.3452
   2170053   3104857  79.968 115.807  50.236  0.3452
   2170053   3233525  79.968  75.058  48.028  0.4489
   2170053   3233526  79.968  78.898  48.795  0.4433
   2170053   3233527  79.968  92.878  50.763  0.4158
   2170053   3233528  79.968  89.938  50.004  0.4170
   2170053   3233529  79.968  89.938  50.004  0.4170
   2170053   3233530  79.968 110.367  48.925  0.3460
   2170053   3233531  79.968 110.367  48.925  0.3460
   2170053   3233532  79.968 109.517  49.013  0.3489
   2170053   3233533  79.968 117.257  49.613  0.3361
   2170053   3233535  79.968  90.398  50.471  0.4210
   2170053   3233536  79.968 100.927  50.855  0.3911
   2170053   3233537  79.968  82.598  50.047  0.4448
   2170053   3360552  79.968 109.867  48.888  0.3469
   2170053   3360553  79.968 100.127  50.844  0.3934
   2170053   3360554  79.968 129.827  50.852  0.3199
   2170053   3360555  79.968 100.207  50.821  0.3929
   2170053   3360556  79.968  95.387  50.635  0.4060
   2170053   3360557  79.968 100.907  50.848  0.3911
   2170053   3360558  79.968 100.907  48.584  0.3673
   2170053   3360559  79.968 128.587  47.881  0.2980
   2170053   3360560  79.968 132.667  50.416  0.3108
   2170053   3360561  79.968 103.087  50.232  0.3782
   2170053   3360562  79.968 132.727  50.213  0.3090
   2170053   3360563  79.968 103.167  50.253  0.3782
   2170053   3360564  79.968  98.347  50.060  0.3903
   2170053   3360565  79.968 103.767  50.153  0.3754
   2170053   3360566  79.968 103.767  47.905  0.3527
   2170053   3360567  79.968  86.068  50.053  0.4315
   2170053   3360568  79.968 115.737  52.310  0.3648
   2170053   3360569  79.968 104.967  49.803  0.3685
   2170053   3360570  79.968 134.797  50.517  0.3076
   2170053   3360571  79.968 105.047  49.507  0.3653
   2170053   3360572  79.968 100.228  49.116  0.3747
   2170053   3360573  79.968 105.897  50.592  0.3740
   2170053   3360574  79.968 105.897  48.769  0.3557
   2170053   3409372  79.968 115.577  48.671  0.3314
   2170053   3409373  79.968  84.698  50.544  0.4429
   2170053   3409374  79.968  84.618  50.433  0.4418
   2170053   3409375  79.968  84.698  50.807  0.4462
   2170053   3409376  79.968  80.498  46.546  0.4086
   2170053   3409377  79.968  84.698  49.093  0.4248
   2170053   3409378  79.968  84.618  48.980  0.4237
   2170053   3409379  79.968  84.698  49.355  0.4280
   2170053   3409380  79.968  88.868  55.558  0.4905
   2170053   3409381  79.968  88.868  53.030  0.4579
   2170053   3409382  79.968  85.178  48.951  0.4213
   2170053   3409383  79.968  80.498  48.864  0.4378
   2170053   3409384  79.968  85.368  49.150  0.4230
   2170053   3409385  79.968  89.488  51.622  0.4381
   2170053   3409386  79.968  85.368  47.988  0.4089
   2170053   3409387  79.968  89.488  50.436  0.4238
   2170053   3409388  79.968  93.788  54.794  0.4606
   2170053   3409389  79.968  90.078  50.545  0.4230
   2170053   3417042  79.968  79.968  69.711  0.7726
   2170053   3417043  79.968  80.188  68.399  0.7454
   2170053   3417044  79.968  75.648  65.478  0.7264
   2170053   3417045  79.968  75.818  65.291  0.7215
   2170053   3417046  79.968  75.648  65.187  0.7209
   2170053   3417047  79.968  79.968  69.102  0.7608
   2170053   3417048  79.968  80.188  67.865  0.7353
   2170053   3417049  79.968  79.968  74.539  0.8729
   2170053   3417050  79.968  75.818  69.883  0.8135
   2170053   3417051  79.968  79.968  73.923  0.8595
   2170053   3417052  79.968  79.288  66.599  0.7188
   2170053   3417053  79.968 101.207  65.441  0.5654
   2170053   3417054  79.968  79.288  71.089  0.8063
   2170053   3417055  79.968  88.228  69.145  0.6981
   2170053   3417056  79.968  91.268  68.673  0.6696
   2170053   3417057  79.968  74.568  59.785  0.6310
   2170053   3417058  79.968  82.748  66.884  0.6979
   2170053   3417059  79.968  78.478  63.248  0.6644
   2170053   3417060  79.968  78.618  63.553  0.6688
   2170053   3417061  79.968  82.748  66.296  0.6876
   2170053   3417062  79.968  74.568  64.989  0.7258
   2170053   3417063  79.968  82.748  72.088  0.7954
   2170053   3417064  79.968  78.478  68.453  0.7606
   2170053   3417065  79.968  82.748  71.500  0.7839
   2170053   3417066  79.968  86.218  66.638  0.6694
   2170053   3417067  79.968  78.038  60.556  0.6214
   2170053   3417068  79.968  86.218  70.841  0.7430
   2170053   3417069  79.968  91.007  65.882  0.6269
   2170053   3417070  79.968  86.738  64.016  0.6234
   2170053   3417071  79.968  96.957  62.569  0.5471
   2170053   3417072  79.968  67.728  52.138  0.5456
   2170053   3417073  79.968  78.448  59.765  0.6058
   2170053   3417074  79.968  94.047  65.685  0.6063
   2170053   3417075  79.968  85.788  70.080  0.7325
   2170053   3417076  79.968  82.988  73.437  0.8204
   2170053   3417077  79.968  71.718  62.203  0.6951
   2170053   3417078  79.968  98.098  60.459  0.5141
   2170053   3417079  79.968  88.618  74.670  0.7951
   2170053   3417080  79.968  92.277  74.982  0.7709
   2170053   3417081  79.968 106.927  60.095  0.4739
   2170053   3417082  79.968  93.098  74.456  0.7551
   2170053   3417083  79.968  95.837  71.481  0.6852
   2170053   3417084  79.968  98.077  73.659  0.7056
   2170053   3417085  79.968 103.967  73.914  0.6718
   2170053    365754  79.968 110.667  49.247  0.3483
   2170053     38634  79.968  86.368  48.199  0.4080
   2170053     39900  79.968  86.368  46.635  0.3896
   2170053     53325  79.968 103.267  50.032  0.3756
   2170053        54  79.968  95.847  53.352  0.4357
   2170053    564522  79.968  80.498  47.967  0.4264
   2170053    570067  79.968  96.308  49.174  0.3869
   2170053    570529  79.968  93.398  48.727  0.3909
   2170053    570789  79.968  86.368  46.318  0.3859
   2170053    570795  79.968  88.698  47.036  0.3867
   2170053    571418  79.968  86.368  48.482  0.4114
   2170053    571659  79.968  91.168  48.142  0.3914
   2170053    572294  79.968  86.368  48.520  0.4118
   2170053    578825  79.968  93.398  47.188  0.3740
   2170053     60542  79.968  95.058  41.747  0.3132
   2170053     73824  79.968  58.848  46.447  0.5028
   2170054   2170055  79.968  89.428  68.054  0.6715
   2170054   2170056  79.968  98.007  68.235  0.6218
   2170054   2170057  79.968  76.288  60.177  0.6263
   2170054   2170058  79.968  83.788  61.475  0.6010
   2170054   2170059  79.968  80.428  64.446  0.6717
   2170054   2170060  79.968  75.648  63.378  0.6871
   2170054   2170061  79.968  84.878  66.341  0.6735
   2170054   2170062  79.968  95.768  60.486  0.5248
   2170054   2170063  79.968  91.048  60.572  0.5484
   2170054   2170064  79.968 100.627  60.487  0.5036
   2170054   2170065  79.968  62.068  42.238  0.4232
   2170054   2170066  79.968  71.718  55.331  0.5742
   2170054   2170067  79.968  95.768  64.592  0.5812
   2170054   2170068  79.968  92.088  63.207  0.5807
   2170054   2170069  79.968  88.898  56.175  0.4985
   2170054   2170070  79.968 113.367  61.564  0.4672
   2170054   2170071  79.968  94.467  67.220  0.6270
   2170054   2170072  79.968  83.828  62.230  0.6127
   2170054   2170073  79.968 110.467  66.713  0.5392
   2170054   2170074  79.968  86.998  63.857  0.6193
   2170054   2170075  79.968  86.008  66.366  0.6663
   2170054   2170076  79.968  86.008  66.057  0.6611
   2170054   2170203  79.968 103.407  67.219  0.5787
   2170054   2170204  79.968  79.208  61.845  0.6354
   2170054   2170205  79.968  96.337  63.431  0.5620
   2170054   2170206  79.968  82.108  60.706  0.5989
   2170054   2170207  79.968  89.027  70.071  0.7083
   2170054   2170208  79.968 101.127  64.064  0.5474
   2170054   2170209  79.968  87.438  66.243  0.6548
   2170054   2170210  79.968  91.338  67.315  0.6473
   2170054   2170211  79.968  83.438  72.878  0.8050
   2170054   2170212  79.968  83.848  72.703  0.7979
   2170054   2170213  79.968  91.268  72.404  0.7326
   2170054   2170214  79.968  93.037  67.995  0.6475
   2170054   2170215  79.968 108.127  68.415  0.5717
   2170054   2170216  79.968  87.628  66.561  0.6588
   2170054   2170217  79.968  83.978  69.480  0.7355
   2170054   2170218  79.968  91.488  67.616  0.6512
   2170054   2170219  79.968  82.988  71.742  0.7865
   2170054   2170220  79.968  86.848  67.407  0.6781
   2170054   2170221  79.968  90.628  66.190  0.6340
   2170054   2170222  79.968  86.998  68.988  0.7041
   2170054   2170223  79.968  90.628  70.737  0.7084
   2170054   2170224  79.968 115.937  69.422  0.5489
   2170054   2170225  79.968  84.618  67.765  0.6999
   2170054   2170226  79.968  80.938  70.707  0.7839
   2170054   2170227  79.968  84.618  72.919  0.7955
   2170054   2170228  79.968  88.098  72.656  0.7615
   2170054   2170229  79.968  88.498  72.859  0.7621
   2170054   2170230  79.968 125.937  71.281  0.5295
   2170054   2170231  79.968  88.498  68.678  0.6882
   2170054   2170232  79.968 102.737  67.733  0.5891
   2170054   2170233  79.968 110.007  69.311  0.5744
   2170054   2170234  79.968  77.748  61.533  0.6398
   2170054   2170235  79.968  87.628  67.781  0.6791
   2170054   2170236  79.968  80.938  64.143  0.6629
   2170054   2170237  79.968  79.968  67.914  0.7380
   2170054   2170238  79.968  76.308  69.335  0.7975
   2170054   2170239  79.968  79.968  73.152  0.8429
   2170054   2324614  79.968  85.208  48.308  0.4134
   2170054   2324615  79.968  82.318  53.246  0.4883
   2170054   2338336  79.968 113.357  44.077  0.2953
   2170054   2338337  79.968 117.157  43.932  0.2868
   2170054   2338338  79.968 110.447  42.006  0.2830
   2170054   2338339  79.968 117.977  43.633  0.2828
   2170054   2338340  79.968 105.118  43.521  0.3074
   2170054   2338341  79.968 117.977  45.452  0.2981
   2170054   2338342  79.968 117.647  43.823  0.2849
   2170054   2338343  79.968 121.777  43.103  0.2717
   2170054   2338344  79.968 121.777  47.590  0.3087
   2170054   2338345  79.968 129.687  51.114  0.3224
   2170054   2338759  79.968 151.246  51.708  0.2881
   2170054   2338760  79.968 117.977  44.300  0.2883
   2170054   2338761  79.968 117.977  44.300  0.2883
   2170054   2338762  79.968 121.777  43.908  0.2782
   2170054   2338763  79.968 121.777  43.908  0.2782
   2170054   2338764  79.968 121.777  43.103  0.2717
   2170054   2338765  79.968 134.057  48.189  0.2906
   2170054   2338766  79.968 134.057  48.189  0.2906
   2170054   2338767  79.968 134.397  48.356  0.2913
   2170054   2338768  79.968 138.267  50.853  0.3038
   2170054   2338769  79.968 129.857  45.602  0.2777
   2170054   2338770  79.968  99.318  43.828  0.3236
   2170054   2338771  79.968 114.677  44.418  0.2957
   2170054   2338772  79.968 117.977  44.053  0.2863
   2170054   2338773  79.968 136.657  47.597  0.2816
   2170054   2338774  79.968 127.057  43.775  0.2681
   2170054   2338775  79.968 127.057  46.482  0.2895
   2170054   2338776  79.968 128.057  45.251  0.2780
   2170054   2338777  79.968 137.627  50.285  0.3005
   2170054   2338778  79.968 129.187  48.321  0.3004
   2170054   2338779  79.968 113.357  44.409  0.2982
   2170054   2338780  79.968  54.938  42.773  0.4643
   2170054   2338781  79.968 133.847  48.159  0.2907
   2170054   2338782  79.968 133.847  48.159  0.2907
   2170054    282433  79.968  62.898  42.955  0.4299
   2170054   3104091  79.968  96.468  48.793  0.3823
   2170054   3104092  79.968  95.748  48.056  0.3764
   2170054   3104093  79.968  96.108  48.586  0.3811
   2170054   3104856  79.968 115.807  54.923  0.3899
   2170054   3104857  79.968 115.807  54.923  0.3899
   2170054   3233525  79.968  75.058  49.527  0.4695
   2170054   3233526  79.968  78.898  50.325  0.4636
   2170054   3233527  79.968  92.878  54.065  0.4552
   2170054   3233528  79.968  89.938  54.729  0.4752
   2170054   3233529  79.968  89.938  54.729  0.4752
   2170054   3233530  79.968 110.367  53.634  0.3923
   2170054   3233531  79.968 110.367  53.634  0.3923
   2170054   3233532  79.968 109.517  53.692  0.3954
   2170054   3233533  79.968 117.257  53.462  0.3719
   2170054   3233535  79.968  90.398  53.106  0.4529
   2170054   3233536  79.968 100.927  53.925  0.4247
   2170054   3233537  79.968  82.598  51.163  0.4593
   2170054   3360552  79.968 109.867  51.926  0.3765
   2170054   3360553  79.968 100.127  54.375  0.4325
   2170054   3360554  79.968 129.827  54.752  0.3531
   2170054   3360555  79.968 100.207  54.366  0.4321
   2170054   3360556  79.968  95.387  52.556  0.4280
   2170054   3360557  79.968 100.907  51.051  0.3932
   2170054   3360558  79.968 100.907  51.051  0.3932
   2170054   3360559  79.968 128.587  49.199  0.3087
   2170054   3360560  79.968 132.667  51.725  0.3215
   2170054   3360561  79.968 103.087  53.814  0.4164
   2170054   3360562  79.968 132.727  54.097  0.3411
   2170054   3360563  79.968 103.167  53.805  0.4160
   2170054   3360564  79.968  98.347  52.111  0.4129
   2170054   3360565  79.968 103.767  50.348  0.3775
   2170054   3360566  79.968 103.767  50.348  0.3775
   2170054   3360567  79.968  86.068  54.532  0.4891
   2170054   3360568  79.968 115.737  56.777  0.4087
   2170054   3360569  79.968 104.967  53.413  0.4061
   2170054   3360570  79.968 134.797  54.214  0.3377
   2170054   3360571  79.968 105.047  53.154  0.4031
   2170054   3360572  79.968 100.228  51.347  0.3985
   2170054   3360573  79.968 105.897  51.562  0.3839
   2170054   3360574  79.968 105.897  51.562  0.3839
   2170054   3409372  79.968 115.577  51.708  0.3595
   2170054   3409373  79.968  84.698  51.258  0.4520
   2170054   3409374  79.968  84.618  51.277  0.4525
   2170054   3409375  79.968  84.698  51.524  0.4554
   2170054   3409376  79.968  80.498  48.781  0.4368
   2170054   3409377  79.968  84.698  51.241  0.4518
   2170054   3409378  79.968  84.618  51.250  0.4522
   2170054   3409379  79.968  84.698  51.507  0.4552
   2170054   3409380  79.968  88.868  53.440  0.4631
   2170054   3409381  79.968  88.868  53.358  0.4621
   2170054   3409382  79.968  85.178  51.943  0.4589
   2170054   3409383  79.968  80.498  52.238  0.4827
   2170054   3409384  79.968  85.368  50.848  0.4441
   2170054   3409385  79.968  89.488  53.487  0.4612
   2170054   3409386  79.968  85.368  50.806  0.4436
   2170054   3409387  79.968  89.488  53.468  0.4610
   2170054   3409388  79.968  93.788  53.921  0.4500
   2170054   3409389  79.968  90.078  53.751  0.4622
   2170054   3417042  79.968  79.968  74.539  0.8729
   2170054   3417043  79.968  80.188  73.197  0.8417
   2170054   3417044  79.968  75.648  70.033  0.8183
   2170054   3417045  79.968  75.818  69.883  0.8135
   2170054   3417046  79.968  75.648  69.741  0.8121
   2170054   3417047  79.968  79.968  73.923  0.8595
   2170054   3417048  79.968  80.188  72.660  0.8304
   2170054   3417049  79.968  79.968  69.301  0.7646
   2170054   3417050  79.968  75.818  64.645  0.7093
   2170054   3417051  79.968  79.968  68.685  0.7527
   2170054   3417052  79.968  79.288  71.812  0.8212
   2170054   3417053  79.968 101.207  69.462  0.6218
   2170054   3417054  79.968  79.288  67.447  0.7346
   2170054   3417055  79.968  88.228  73.483  0.7759
   2170054   3417056  79.968  91.268  69.431  0.6820
   2170054   3417057  79.968  74.568  64.990  0.7258
   2170054   3417058  79.968  82.748  72.090  0.7955
   2170054   3417059  79.968  78.478  68.454  0.7607
   2170054   3417060  79.968  78.618  68.763  0.7655
   2170054   3417061  79.968  82.748  71.502  0.7839
   2170054   3417062  79.968  74.568  59.813  0.6315
   2170054   3417063  79.968  82.748  66.910  0.6984
   2170054   3417064  79.968  78.478  63.277  0.6649
   2170054   3417065  79.968  82.748  66.322  0.6880
   2170054   3417066  79.968  86.218  71.846  0.7616
   2170054   3417067  79.968  78.038  65.764  0.7130
   2170054   3417068  79.968  86.218  68.632  0.7035
   2170054   3417069  79.968  91.007  71.080  0.7115
   2170054   3417070  79.968  86.738  69.215  0.7100
   2170054   3417071  79.968  96.957  67.784  0.6211
   2170054   3417072  79.968  67.728  52.184  0.5464
   2170054   3417073  79.968  78.448  60.882  0.6242
   2170054   3417074  79.968  94.047  66.720  0.6218
   2170054   3417075  79.968  85.788  65.628  0.6554
   2170054   3417076  79.968  82.988  68.495  0.7251
   2170054   3417077  79.968  71.718  56.975  0.6016
   2170054   3417078  79.968  98.098  55.841  0.4569
   2170054   3417079  79.968  88.618  69.481  0.7011
   2170054   3417080  79.968  92.277  69.803  0.6814
   2170054   3417081  79.968 106.927  55.509  0.4225
   2170054   3417082  79.968  93.098  69.260  0.6672
   2170054   3417083  79.968  95.837  66.333  0.6059
   2170054   3417084  79.968  98.077  68.421  0.6241
   2170054   3417085  79.968 103.967  68.770  0.5971
   2170054    365754  79.968 110.667  52.071  0.3758
   2170054     38634  79.968  86.368  50.384  0.4345
   2170054     39900  79.968  86.368  50.380  0.4345
   2170054     53325  79.968 103.267  53.608  0.4136
   2170054        54  79.968  95.847  57.520  0.4862
   2170054    564522  79.968  80.498  48.812  0.4372
   2170054    570067  79.968  96.308  51.855  0.4168
   2170054    570529  79.968  93.398  51.313  0.4204
   2170054    570789  79.968  86.368  50.470  0.4356
   2170054    570795  79.968  88.698  51.483  0.4393
   2170054    571418  79.968  86.368  49.703  0.4262
   2170054    571659  79.968  91.168  50.188  0.4150
   2170054    572294  79.968  86.368  49.708  0.4262
   2170054    578825  79.968  93.398  51.305  0.4203
   2170054     60542  79.968  95.058  45.026  0.3464
   2170054     73824  79.968  58.848  46.985  0.5116
   2170055   2170056  89.428  98.007  88.911  0.9024
   2170055   2170057  89.428  76.288  75.417  0.8352
   2170055   2170058  89.428  83.788  77.635  0.8122
   2170055   2170059  89.428  80.428  79.791  0.8859
   2170055   2170060  89.428  75.648  74.982  0.8323
   2170055   2170061  89.428  84.878  82.679  0.9023
   2170055   2170062  89.428  95.768  77.587  0.7210
   2170055   2170063  89.428  91.048  74.717  0.7065
   2170055   2170064  89.428 100.627  80.891  0.7410
   2170055   2170065  89.428  62.068  54.661  0.5645
   2170055   2170066  89.428  71.718  66.887  0.7096
   2170055   2170067  89.428  95.768  72.342  0.6410
   2170055   2170068  89.428  92.088  71.882  0.6557
   2170055   2170069  89.428  88.898  66.200  0.5904
   2170055   2170070  89.428 113.367  77.115  0.6136
   2170055   2170071  89.428  94.467  76.968  0.7198
   2170055   2170072  89.428  83.828  71.520  0.7030
   2170055   2170073  89.428 110.467  74.961  0.6000
   2170055   2170074  89.428  86.998  73.523  0.7145
   2170055   2170075  89.428  86.008  80.043  0.8391
   2170055   2170076  89.428  86.008  77.245  0.7867
   2170055   2170203  89.428 103.407  79.188  0.6968
   2170055   2170204  89.428  79.208  67.678  0.6704
   2170055   2170205  89.428  96.337  68.572  0.5851
   2170055   2170206  89.428  82.108  69.680  0.6841
   2170055   2170207  89.428  89.027  75.567  0.7345
   2170055   2170208  89.428 101.127  78.143  0.6952
   2170055   2170209  89.428  87.438  80.253  0.8307
   2170055   2170210  89.428  91.338  74.906  0.7076
   2170055   2170211  89.428  83.438  76.039  0.7853
   2170055   2170212  89.428  83.848  76.304  0.7869
   2170055   2170213  89.428  91.268  77.415  0.7496
   2170055   2170214  89.428  93.037  86.350  0.8984
   2170055   2170215  89.428 108.127  84.761  0.7515
   2170055   2170216  89.428  87.628  83.520  0.8929
   2170055   2170217  89.428  83.978  76.975  0.7982
   2170055   2170218  89.428  91.488  77.849  0.7553
   2170055   2170219  89.428  82.988  74.382  0.7587
   2170055   2170220  89.428  86.848  73.949  0.7227
   2170055   2170221  89.428  90.628  82.640  0.8483
   2170055   2170222  89.428  86.998  77.038  0.7751
   2170055   2170223  89.428  90.628  77.685  0.7589
   2170055   2170224  89.428 115.937  76.322  0.5915
   2170055   2170225  89.428  84.618  84.191  0.9370
   2170055   2170226  89.428  80.938  77.408  0.8327
   2170055   2170227  89.428  84.618  79.275  0.8365
   2170055   2170228  89.428  88.098  80.587  0.8313
   2170055   2170229  89.428  88.498  80.941  0.8346
   2170055   2170230  89.428 125.937  78.234  0.5705
   2170055   2170231  89.428  88.498  79.221  0.8026
   2170055   2170232  89.428 102.737  79.496  0.7056
   2170055   2170233  89.428 110.007  78.677  0.6515
   2170055   2170234  89.428  77.748  71.085  0.7398
   2170055   2170235  89.428  87.628  75.542  0.7442
   2170055   2170236  89.428  80.938  72.999  0.7497
   2170055   2170237  89.428  79.968  79.439  0.8831
   2170055   2170238  89.428  76.308  72.725  0.7819
   2170055   2170239  89.428  79.968  74.581  0.7866
   2170055   2324614  89.428  85.208  51.043  0.4130
   2170055   2324615  89.428  82.318  54.931  0.4702
   2170055   2338336  89.428 113.357  52.693  0.3511
   2170055   2338337  89.428 117.157  52.500  0.3407
   2170055   2338338  89.428 110.447  48.306  0.3187
   2170055   2338339  89.428 117.977  51.617  0.3313
   2170055   2338340  89.428 105.118  52.712  0.3716
   2170055   2338341  89.428 117.977  55.113  0.3619
   2170055   2338342  89.428 117.647  52.718  0.3415
   2170055   2338343  89.428 121.777  53.630  0.3403
   2170055   2338344  89.428 121.777  56.103  0.3617
   2170055   2338345  89.428 129.687  58.680  0.3658
   2170055   2338759  89.428 151.246  59.475  0.3282
   2170055   2338760  89.428 117.977  49.200  0.3110
   2170055   2338761  89.428 117.977  49.200  0.3110
   2170055   2338762  89.428 121.777  52.607  0.3317
   2170055   2338763  89.428 121.777  52.607  0.3317
   2170055   2338764  89.428 121.777  53.630  0.3403
   2170055   2338765  89.428 134.057  54.857  0.3253
   2170055   2338766  89.428 134.057  54.857  0.3253
   2170055   2338767  89.428 134.397  54.731  0.3237
   2170055   2338768  89.428 138.267  57.712  0.3395
   2170055   2338769  89.428 129.857  52.274  0.3130
   2170055   2338770  89.428  99.318  47.474  0.3360
   2170055   2338771  89.428 114.677  49.360  0.3190
   2170055   2338772  89.428 117.977  52.805  0.3416
   2170055   2338773  89.428 136.657  56.053  0.3297
   2170055   2338774  89.428 127.057  47.943  0.2845
   2170055   2338775  89.428 127.057  50.154  0.3015
   2170055   2338776  89.428 128.057  49.173  0.2922
   2170055   2338777  89.428 137.627  53.238  0.3063
   2170055   2338778  89.428 129.187  55.051  0.3366
   2170055   2338779  89.428 113.357  49.098  0.3195
   2170055   2338780  89.428  54.938  48.198  0.5012
   2170055   2338781  89.428 133.847  54.900  0.3261
   2170055   2338782  89.428 133.847  54.900  0.3261
   2170055    282433  89.428  62.898  41.110  0.3696
   2170055   3104091  89.428  96.468  47.799  0.3461
   2170055   3104092  89.428  95.748  47.295  0.3430
   2170055   3104093  89.428  96.108  47.451  0.3436
   2170055   3104856  89.428 115.807  57.343  0.3877
   2170055   3104857  89.428 115.807  57.343  0.3877
   2170055   3233525  89.428  75.058  51.884  0.4608
   2170055   3233526  89.428  78.898  52.674  0.4555
   2170055   3233527  89.428  92.878  57.819  0.4645
   2170055   3233528  89.428  89.938  57.176  0.4679
   2170055   3233529  89.428  89.938  57.176  0.4679
   2170055   3233530  89.428 110.367  55.974  0.3892
   2170055   3233531  89.428 110.367  55.974  0.3892
   2170055   3233532  89.428 109.517  56.111  0.3928
   2170055   3233533  89.428 117.257  57.824  0.3884
   2170055   3233535  89.428  90.398  57.068  0.4649
   2170055   3233536  89.428 100.927  57.766  0.4357
   2170055   3233537  89.428  82.598  55.109  0.4714
   2170055   3360552  89.428 109.867  52.728  0.3598
   2170055   3360553  89.428 100.127  53.433  0.3925
   2170055   3360554  89.428 129.827  53.785  0.3250
   2170055   3360555  89.428 100.207  53.779  0.3959
   2170055   3360556  89.428  95.387  53.828  0.4109
   2170055   3360557  89.428 100.907  53.984  0.3959
   2170055   3360558  89.428 100.907  51.591  0.3718
   2170055   3360559  89.428 128.587  53.005  0.3212
   2170055   3360560  89.428 132.667  55.658  0.3344
   2170055   3360561  89.428 103.087  52.999  0.3799
   2170055   3360562  89.428 132.727  53.305  0.3157
   2170055   3360563  89.428 103.167  53.037  0.3800
   2170055   3360564  89.428  98.347  53.396  0.3974
   2170055   3360565  89.428 103.767  53.580  0.3838
   2170055   3360566  89.428 103.767  51.286  0.3614
